date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:03:45	28665/28665	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20May%202025%2017:38:44%20GMT	https://www.nft-magazine.com/irl	C:/Users/HP/Documents/File/WEBSITE/MAGAZINE/www.nft-magazine.com/irl.html	(from https://www.nft-magazine.com/)
11:03:48	22773/22773	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20May%202025%2022:14:16%20GMT	https://www.nft-magazine.com/work-with-us	C:/Users/HP/Documents/File/WEBSITE/MAGAZINE/www.nft-magazine.com/work-with-us.html	(from https://www.nft-magazine.com/)
11:03:48	26675/26675	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Apr%202025%2006:21:17%20GMT	https://www.nft-magazine.com/caf	C:/Users/HP/Documents/File/WEBSITE/MAGAZINE/www.nft-magazine.com/caf.html	(from https://www.nft-magazine.com/)
11:03:49	32649/32649	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20May%202025%2005:25:42%20GMT	https://www.nft-magazine.com/features/what-really-is-the-intersection-of-ai-and-generative-art	C:/Users/HP/Documents/File/WEBSITE/MAGAZINE/www.nft-magazine.com/features/what-really-is-the-intersection-of-ai-and-generative-art.html	(from https://www.nft-magazine.com/)
11:03:49	17986/17986	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Apr%202025%2005:33:29%20GMT	https://www.nft-magazine.com/covers	C:/Users/HP/Documents/File/WEBSITE/MAGAZINE/www.nft-magazine.com/covers.html	(from https://www.nft-magazine.com/)
11:03:50	24642/24642	---MCZ	200	added ('OK')	text/html	date:Sun,%2027%20Apr%202025%2023:53:52%20GMT	https://www.nft-magazine.com/author/gretchen-andrew	C:/Users/HP/Documents/File/WEBSITE/MAGAZINE/www.nft-magazine.com/author/gretchen-andrew.html	(from https://www.nft-magazine.com/)
11:03:51	27564/27564	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20May%202025%2011:35:32%20GMT	https://www.nft-magazine.com/nft-plus-categories/feature	C:/Users/HP/Documents/File/WEBSITE/MAGAZINE/www.nft-magazine.com/nft-plus-categories/feature.html	(from https://www.nft-magazine.com/)
11:03:52	12360/12360	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Apr%202025%2008:36:34%20GMT	https://www.nft-magazine.com/author/david-cash	C:/Users/HP/Documents/File/WEBSITE/MAGAZINE/www.nft-magazine.com/author/david-cash.html	(from https://www.nft-magazine.com/)
11:03:53	6362/6362	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2004%20May%202025%2018:03:53%20GMT	https://www.nft-magazine.com/features/don-diablo-nightclubs-and-nfts	C:/Users/HP/Documents/File/WEBSITE/MAGAZINE/www.nft-magazine.com/features/don-diablo-nightclubs-and-nfts	(from https://www.nft-magazine.com/)
11:03:56	15597/15597	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20May%202025%2018:24:51%20GMT	https://www.nft-magazine.com/author/olena-yara	C:/Users/HP/Documents/File/WEBSITE/MAGAZINE/www.nft-magazine.com/author/olena-yara.html	(from https://www.nft-magazine.com/)
11:03:57	6362/6362	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2004%20May%202025%2018:03:56%20GMT	https://www.nft-magazine.com/features/can-love-lift-your-art-practice	C:/Users/HP/Documents/File/WEBSITE/MAGAZINE/www.nft-magazine.com/features/can-love-lift-your-art-practice	(from https://www.nft-magazine.com/)
11:03:57	309903/309903	---M--	200	added ('OK')	image/jpeg	etag:%22364f21b96b72b55b667e3ddd9f15f290%22	https://cdn.prod.website-files.com/643015b8b64d6ca4496617be/67a793143ca2444ea9f026fa_Don%20Diablo%20YT.jpg	C:/Users/HP/Documents/File/WEBSITE/MAGAZINE/cdn.prod.website-files.com/643015b8b64d6ca4496617be/67a793143ca2444ea9f026fa_Don%20Diablo%20YT.jpg	(from https://www.nft-magazine.com/)
11:03:57	21112/21112	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Apr%202025%2006:14:10%20GMT	https://www.nft-magazine.com/article/marina-abramovic-element	C:/Users/HP/Documents/File/WEBSITE/MAGAZINE/www.nft-magazine.com/article/marina-abramovic-element.html	(from https://www.nft-magazine.com/)
11:03:58	230176/230176	---M--	200	added ('OK')	image/jpeg	etag:%22cb462991acb550599d72cd64a528168b%22	https://cdn.prod.website-files.com/643015b8b64d6ca4496617be/67e0b08e0e5925bb580b97ac_Marina3.jpg	C:/Users/HP/Documents/File/WEBSITE/MAGAZINE/cdn.prod.website-files.com/643015b8b64d6ca4496617be/67e0b08e0e5925bb580b97ac_Marina3.jpg	(from https://www.nft-magazine.com/)
11:03:58	24399/24399	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Apr%202025%2009:23:02%20GMT	https://www.nft-magazine.com/author/editorial-team	C:/Users/HP/Documents/File/WEBSITE/MAGAZINE/www.nft-magazine.com/author/editorial-team.html	(from https://www.nft-magazine.com/)
11:03:58	25055/25055	---MCZ	200	added ('OK')	text/html	date:Sun,%2027%20Apr%202025%2021:40:35%20GMT	https://www.nft-magazine.com/article/christies-shrugs-off-ai-shade	C:/Users/HP/Documents/File/WEBSITE/MAGAZINE/www.nft-magazine.com/article/christies-shrugs-off-ai-shade.html	(from https://www.nft-magazine.com/)
11:03:58	85063/85063	---M--	200	added ('OK')	image/jpeg	etag:%226703b5fa1d32459a14c3fac9ee6f60e2%22	https://cdn.prod.website-files.com/643015b8b64d6ca4496617be/67d082fea960cf230bd6ba1b_Christies-Panel-Image.jpg	C:/Users/HP/Documents/File/WEBSITE/MAGAZINE/cdn.prod.website-files.com/643015b8b64d6ca4496617be/67d082fea960cf230bd6ba1b_Christies-Panel-Image.jpg	(from https://www.nft-magazine.com/)
11:03:59	6362/6362	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2004%20May%202025%2018:03:58%20GMT	https://www.nft-magazine.com/article/the-second-guess-body-anxiety-in-the-age-of-ai	C:/Users/HP/Documents/File/WEBSITE/MAGAZINE/www.nft-magazine.com/article/the-second-guess-body-anxiety-in-the-age-of-ai	(from https://www.nft-magazine.com/)
11:03:59	2091866/2091866	---M--	200	added ('OK')	image/jpeg	etag:%22044dd4a5bee8a1708beedb8970341c64%22	https://cdn.prod.website-files.com/643015b8b64d6ca4496617be/678c1406ff3456e18f93a70f_fxFacetune_sample_outputs_4x2_grid.jpg	C:/Users/HP/Documents/File/WEBSITE/MAGAZINE/cdn.prod.website-files.com/643015b8b64d6ca4496617be/678c1406ff3456e18f93a70f_fxFacetune_sample_outputs_4x2_grid.jpg	(from https://www.nft-magazine.com/)
11:04:00	889737/889737	---M--	200	added ('OK')	image/jpeg	etag:%229a56c2845b26b58ea4f8784f72029c52%22	https://cdn.prod.website-files.com/643015b8b64d6ca4496617be/679b45b90c24ed93a7ff370a_claudia%20hart_e_as%20thierry%20mugler%20sexy%20robot_2003.jpg	C:/Users/HP/Documents/File/WEBSITE/MAGAZINE/cdn.prod.website-files.com/643015b8b64d6ca4496617be/679b45b90c24ed93a7ff370a_claudia%20hart_e_as%20thierry%20mugler%20sexy%20robot_2003.jpg	(from https://www.nft-magazine.com/)
11:04:00	31001/31001	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Apr%202025%2003:01:13%20GMT	https://www.nft-magazine.com/article/digital-finds-from-frieze-london	C:/Users/HP/Documents/File/WEBSITE/MAGAZINE/www.nft-magazine.com/article/digital-finds-from-frieze-london.html	(from https://www.nft-magazine.com/)
11:04:00	45039/45039	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Apr%202025%2005:37:23%20GMT	https://www.nft-magazine.com/all	C:/Users/HP/Documents/File/WEBSITE/MAGAZINE/www.nft-magazine.com/all.html	(from https://www.nft-magazine.com/)
11:04:00	22461/22461	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Apr%202025%2010:32:18%20GMT	https://www.nft-magazine.com/content-categories/expanded-posts	C:/Users/HP/Documents/File/WEBSITE/MAGAZINE/www.nft-magazine.com/content-categories/expanded-posts.html	(from https://www.nft-magazine.com/)
11:04:01	24475/24475	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20May%202025%2011:55:52%20GMT	https://www.nft-magazine.com/article/rebecca-kontosic	C:/Users/HP/Documents/File/WEBSITE/MAGAZINE/www.nft-magazine.com/article/rebecca-kontosic.html	(from https://www.nft-magazine.com/)
11:04:02	362971/362971	---M--	200	added ('OK')	image/jpeg	etag:%22c0ecfcbc09b82f23e15b1585fe58f4bd%22	https://cdn.prod.website-files.com/643015b8b64d6ca4496617be/65d2775ca85e4ba8c88fca0c_rk.jpg	C:/Users/HP/Documents/File/WEBSITE/MAGAZINE/cdn.prod.website-files.com/643015b8b64d6ca4496617be/65d2775ca85e4ba8c88fca0c_rk.jpg	(from https://www.nft-magazine.com/)
11:04:02	6362/6362	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2004%20May%202025%2018:04:02%20GMT	https://www.nft-magazine.com/content-categories/interviews	C:/Users/HP/Documents/File/WEBSITE/MAGAZINE/www.nft-magazine.com/content-categories/interviews	(from https://www.nft-magazine.com/)
11:04:02	749703/749703	---M--	200	added ('OK')	image/jpeg	etag:%2269bbe7ddd0a49f4ca0f90213b4bc705b%22	https://cdn.prod.website-files.com/643015b8b64d6ca4496617be/671952d172a4d5b2b40cae99_OLED.jpg	C:/Users/HP/Documents/File/WEBSITE/MAGAZINE/cdn.prod.website-files.com/643015b8b64d6ca4496617be/671952d172a4d5b2b40cae99_OLED.jpg	(from https://www.nft-magazine.com/)
11:04:03	88310/88310	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20May%202025%2007:27:17%20GMT	https://www.nft-magazine.com/author/crypto-mermaids	C:/Users/HP/Documents/File/WEBSITE/MAGAZINE/www.nft-magazine.com/author/crypto-mermaids.html	(from https://www.nft-magazine.com/)
11:04:03	25128/25128	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Apr%202025%2016:06:06%20GMT	https://www.nft-magazine.com/article/generative-generative-art	C:/Users/HP/Documents/File/WEBSITE/MAGAZINE/www.nft-magazine.com/article/generative-generative-art.html	(from https://www.nft-magazine.com/)
11:04:04	99429/99429	---M--	200	added ('OK')	image/png	etag:%22305f9916ed9c97d346fa34c2e43dc761%22	https://cdn.prod.website-files.com/643015b8b64d6ca4496617be/65857216a6b36651c5f465b1_cvc.png	C:/Users/HP/Documents/File/WEBSITE/MAGAZINE/cdn.prod.website-files.com/643015b8b64d6ca4496617be/65857216a6b36651c5f465b1_cvc.png	(from https://www.nft-magazine.com/)
11:04:04	15776/15776	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20May%202025%2014:04:01%20GMT	https://www.nft-magazine.com/author/benoit-baudry-martin-monperrus	C:/Users/HP/Documents/File/WEBSITE/MAGAZINE/www.nft-magazine.com/author/benoit-baudry-martin-monperrus.html	(from https://www.nft-magazine.com/)
11:04:04	6362/6362	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2004%20May%202025%2018:04:04%20GMT	https://www.nft-magazine.com/article/allan-berger	C:/Users/HP/Documents/File/WEBSITE/MAGAZINE/www.nft-magazine.com/article/allan-berger	(from https://www.nft-magazine.com/)
11:04:06	21375/21375	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20May%202025%2017:30:59%20GMT	https://www.nft-magazine.com/article/etiene	C:/Users/HP/Documents/File/WEBSITE/MAGAZINE/www.nft-magazine.com/article/etiene.html	(from https://www.nft-magazine.com/)
11:04:06	219805/219805	---M--	200	added ('OK')	image/jpeg	etag:%22310cbafcdb1a51f08d742f00eb11280e%22	https://cdn.prod.website-files.com/643015b8b64d6ca4496617be/652bebafa84738fad8335c2b_7a3dfc532066aa28ba14c330dfdebb80d4bd1c164afa39fab35549c4462d2e50.jpg	C:/Users/HP/Documents/File/WEBSITE/MAGAZINE/cdn.prod.website-files.com/643015b8b64d6ca4496617be/652bebafa84738fad8335c2b_7a3dfc532066aa28ba14c330dfdebb80d4bd1c164afa39fab35549c4462d2e50.jpg	(from https://www.nft-magazine.com/)
11:04:07	19735/19735	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Apr%202025%2006:11:51%20GMT	https://www.nft-magazine.com/article/mae-eniosta	C:/Users/HP/Documents/File/WEBSITE/MAGAZINE/www.nft-magazine.com/article/mae-eniosta.html	(from https://www.nft-magazine.com/)
11:04:09	19885/19885	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20May%202025%2016:09:13%20GMT	https://www.nft-magazine.com/article/parsa-mostaghim	C:/Users/HP/Documents/File/WEBSITE/MAGAZINE/www.nft-magazine.com/article/parsa-mostaghim.html	(from https://www.nft-magazine.com/)
11:04:11	1374544/1374544	---M--	200	added ('OK')	image/png	etag:%22e6d6440cdb15e1ad83f981640bd3074f%22	https://cdn.prod.website-files.com/643015b8b64d6ca4496617be/65747fefdfea6f848d6c0057_dreamscapes%20allan.png	C:/Users/HP/Documents/File/WEBSITE/MAGAZINE/cdn.prod.website-files.com/643015b8b64d6ca4496617be/65747fefdfea6f848d6c0057_dreamscapes%20allan.png	(from https://www.nft-magazine.com/)
11:04:13	21042/21042	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Apr%202025%2022:38:34%20GMT	https://www.nft-magazine.com/article/jaen	C:/Users/HP/Documents/File/WEBSITE/MAGAZINE/www.nft-magazine.com/article/jaen.html	(from https://www.nft-magazine.com/)
11:04:15	3856945/3856945	---M--	200	added ('OK')	image/png	etag:%229d1077121168857a930660e74b7faaf2%22	https://cdn.prod.website-files.com/643015b8b64d6ca4496617be/64fc727077c086c87d0afa96_mae.png	C:/Users/HP/Documents/File/WEBSITE/MAGAZINE/cdn.prod.website-files.com/643015b8b64d6ca4496617be/64fc727077c086c87d0afa96_mae.png	(from https://www.nft-magazine.com/)
11:04:16	450356/450356	---M--	200	added ('OK')	image/jpeg	etag:%2245618b34afb9fd06b0ee11b8f56c5bb0%22	https://cdn.prod.website-files.com/643015b8b64d6ca4496617be/64fe004e65ba18cc5dac228b_jaen-thumbnail.jpg	C:/Users/HP/Documents/File/WEBSITE/MAGAZINE/cdn.prod.website-files.com/643015b8b64d6ca4496617be/64fe004e65ba18cc5dac228b_jaen-thumbnail.jpg	(from https://www.nft-magazine.com/)
11:04:16	22433/22433	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Apr%202025%2009:00:17%20GMT	https://www.nft-magazine.com/article/paloma-rincon	C:/Users/HP/Documents/File/WEBSITE/MAGAZINE/www.nft-magazine.com/article/paloma-rincon.html	(from https://www.nft-magazine.com/)
11:04:17	19847/19847	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Apr%202025%2005:44:05%20GMT	https://www.nft-magazine.com/article/ruye	C:/Users/HP/Documents/File/WEBSITE/MAGAZINE/www.nft-magazine.com/article/ruye.html	(from https://www.nft-magazine.com/)
11:04:19	22407/22407	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Apr%202025%2013:34:54%20GMT	https://www.nft-magazine.com/features/exploring-the-metaverse-with-miguel	C:/Users/HP/Documents/File/WEBSITE/MAGAZINE/www.nft-magazine.com/features/exploring-the-metaverse-with-miguel.html	(from https://www.nft-magazine.com/)
11:04:27	1532901/1532901	---M--	200	added ('OK')	image/png	etag:%22b92a9367f1df113aebde9291ba04b8fa%22	https://cdn.prod.website-files.com/643015b8b64d6ca4496617be/64f85ccf36ef16b725c6fb65_Parso%20Thumbnail.png	C:/Users/HP/Documents/File/WEBSITE/MAGAZINE/cdn.prod.website-files.com/643015b8b64d6ca4496617be/64f85ccf36ef16b725c6fb65_Parso%20Thumbnail.png	(from https://www.nft-magazine.com/)
11:04:27	2154863/2154863	---M--	200	added ('OK')	image/png	etag:%223bce3a9d80e1a361edc4c3c792558330%22	https://cdn.prod.website-files.com/643015b8b64d6ca4496617be/646e353cd1aafe1495c8b3fb_ruye%20Screenshot%202023-05-24%20at%2017.01.png	C:/Users/HP/Documents/File/WEBSITE/MAGAZINE/cdn.prod.website-files.com/643015b8b64d6ca4496617be/646e353cd1aafe1495c8b3fb_ruye%20Screenshot%202023-05-24%20at%2017.01.png	(from https://www.nft-magazine.com/)
11:04:28	4007725/4007725	---M--	200	added ('OK')	image/png	etag:%222c843e975761ec86e2b3ab19701395ee%22	https://cdn.prod.website-files.com/643015b8b64d6ca4496617be/646e05634d42c963ba5400c2_Screenshot%202023-05-24%20at%2013.38.44.png	C:/Users/HP/Documents/File/WEBSITE/MAGAZINE/cdn.prod.website-files.com/643015b8b64d6ca4496617be/646e05634d42c963ba5400c2_Screenshot%202023-05-24%20at%2013.38.44.png	(from https://www.nft-magazine.com/)
11:04:28	392404/392404	---M--	200	added ('OK')	image/jpeg	etag:%22cdc562ecd794ce08eb6bf30ecf78c1f0%22	https://cdn.prod.website-files.com/643015b8b64d6ca4496617be/67a797970a64f26569fdba38_Miguel%20YT.jpg	C:/Users/HP/Documents/File/WEBSITE/MAGAZINE/cdn.prod.website-files.com/643015b8b64d6ca4496617be/67a797970a64f26569fdba38_Miguel%20YT.jpg	(from https://www.nft-magazine.com/)
11:04:28	29277/29277	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Apr%202025%2018:13:34%20GMT	https://www.nft-magazine.com/features/generative-art-the-what-and-the-how	C:/Users/HP/Documents/File/WEBSITE/MAGAZINE/www.nft-magazine.com/features/generative-art-the-what-and-the-how.html	(from https://www.nft-magazine.com/)
11:04:29	28154/28154	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20May%202025%2001:28:56%20GMT	https://www.nft-magazine.com/features/gender-gap-in-digital-art-and-web3	C:/Users/HP/Documents/File/WEBSITE/MAGAZINE/www.nft-magazine.com/features/gender-gap-in-digital-art-and-web3.html	(from https://www.nft-magazine.com/)
11:04:29	9594/9594	---M--	200	added ('OK')	image/png	etag:%22fa90e1e7734e5bef1193daca074ad67c%22	https://cdn.prod.website-files.com/643015b8b64d6cbc556617b5/64306311de87931a67e28354_png-clipart-computer-icons-white-instagram-icon-text-logo.png	C:/Users/HP/Documents/File/WEBSITE/MAGAZINE/cdn.prod.website-files.com/643015b8b64d6cbc556617b5/64306311de87931a67e28354_png-clipart-computer-icons-white-instagram-icon-text-logo.png	(from https://www.nft-magazine.com/)
11:04:30	11665/11665	---M--	200	added ('OK')	image/png	etag:%22d28cb5ebc39b6fef79a5367b5bb987a6%22	https://cdn.prod.website-files.com/643015b8b64d6cbc556617b5/64306401c2094e146aa97c78_2111708.png	C:/Users/HP/Documents/File/WEBSITE/MAGAZINE/cdn.prod.website-files.com/643015b8b64d6cbc556617b5/64306401c2094e146aa97c78_2111708.png	(from https://www.nft-magazine.com/)
11:04:30	295385/295385	---M--	200	added ('OK')	image/jpeg	etag:%22074446e4eb20f9a02aa295f08b93d96a%22	https://cdn.prod.website-files.com/643015b8b64d6ca4496617be/6699003820c31a5547762de7_Harto-Cover.jpg	C:/Users/HP/Documents/File/WEBSITE/MAGAZINE/cdn.prod.website-files.com/643015b8b64d6ca4496617be/6699003820c31a5547762de7_Harto-Cover.jpg	(from https://www.nft-magazine.com/)
11:04:30	13368/13368	---M--	200	added ('OK')	image/png	etag:%22c228a51f52d262f60b78c320bb8fb782%22	https://cdn.prod.website-files.com/643015b8b64d6cbc556617b5/643063872b72bb186b04aa80_733635.png	C:/Users/HP/Documents/File/WEBSITE/MAGAZINE/cdn.prod.website-files.com/643015b8b64d6cbc556617b5/643063872b72bb186b04aa80_733635.png	(from https://www.nft-magazine.com/)
11:04:31	9451/9451	---M--	200	added ('OK')	image/png	etag:%2257785b3921a2c43a6ac9931b488fd38f%22	https://cdn.prod.website-files.com/643015b8b64d6cbc556617b5/643063c7b03b8442a1c3c60f_email.png	C:/Users/HP/Documents/File/WEBSITE/MAGAZINE/cdn.prod.website-files.com/643015b8b64d6cbc556617b5/643063c7b03b8442a1c3c60f_email.png	(from https://www.nft-magazine.com/)
11:04:31	13547/13547	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Apr%202025%2005:29:38%20GMT	https://www.nft-magazine.com/sign-up	C:/Users/HP/Documents/File/WEBSITE/MAGAZINE/www.nft-magazine.com/sign-up.html	(from https://www.nft-magazine.com/)
11:04:32	12256/12256	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Apr%202025%2004:22:01%20GMT	https://www.nft-magazine.com/contact	C:/Users/HP/Documents/File/WEBSITE/MAGAZINE/www.nft-magazine.com/contact.html	(from https://www.nft-magazine.com/)
11:04:33	38423/38423	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Apr%202025%2006:10:16%20GMT	https://www.nft-magazine.com/terms-conditions	C:/Users/HP/Documents/File/WEBSITE/MAGAZINE/www.nft-magazine.com/terms-conditions.html	(from https://www.nft-magazine.com/)
11:04:33	39775/39775	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20May%202025%2007:45:53%20GMT	https://www.nft-magazine.com/privacy-policy	C:/Users/HP/Documents/File/WEBSITE/MAGAZINE/www.nft-magazine.com/privacy-policy.html	(from https://www.nft-magazine.com/)
11:04:34	89476/89476	---MCZ	200	added ('OK')	application/javascript	etag:W/%22dc5e7f18c8d36ac1d3d4753a87c98d0a%22	https://d3e54v103j8qbb.cloudfront.net/js/jquery-3.5.1.min.dc5e7f18c8.js?site=643015b8b64d6cbc556617b5	C:/Users/HP/Documents/File/WEBSITE/MAGAZINE/d3e54v103j8qbb.cloudfront.net/js/jquery-3.5.1.min.dc5e7f18c8a550.js	(from https://www.nft-magazine.com/)
11:04:34	298411/298411	---MCZ	200	added ('OK')	text/javascript	etag:W/%222678a0ba7d087c784898bee3da6c422c%22	https://cdn.prod.website-files.com/643015b8b64d6cbc556617b5/js/webflow.schunk.c015eaa16afd078a.js	C:/Users/HP/Documents/File/WEBSITE/MAGAZINE/cdn.prod.website-files.com/643015b8b64d6cbc556617b5/js/webflow.schunk.c015eaa16afd078a.js	(from https://www.nft-magazine.com/)
11:04:35	3113/3113	---MCZ	200	added ('OK')	text/javascript	etag:W/%22c4f4e261688f69929fd5541d3b923860%22	https://cdn.prod.website-files.com/643015b8b64d6cbc556617b5/js/webflow.schunk.d05ac5f9e01912fa.js	C:/Users/HP/Documents/File/WEBSITE/MAGAZINE/cdn.prod.website-files.com/643015b8b64d6cbc556617b5/js/webflow.schunk.d05ac5f9e01912fa.js	(from https://www.nft-magazine.com/)
11:04:35	1112523/1112523	---MCZ	200	added ('OK')	text/javascript	etag:W/%222174e7eaab5f50a045b0fa59446e4c8f%22	https://cdn.prod.website-files.com/643015b8b64d6cbc556617b5/js/webflow.schunk.87dc4e0fa18d5ce9.js	C:/Users/HP/Documents/File/WEBSITE/MAGAZINE/cdn.prod.website-files.com/643015b8b64d6cbc556617b5/js/webflow.schunk.87dc4e0fa18d5ce9.js	(from https://www.nft-magazine.com/)
